,Unnamed: 0, ,vid_num,Scanner,fluid_types,img_path,lbl_path,case_id
941,941,941,8,Cirrus,[0 1],img/train/TRAIN008/24.png,masks/train/TRAIN008/24.png,1
942,942,942,8,Cirrus,[0],img/train/TRAIN008/25.png,masks/train/TRAIN008/25.png,0
943,943,943,8,Cirrus,[0 1],img/train/TRAIN008/26.png,masks/train/TRAIN008/26.png,1
944,944,944,8,Cirrus,[0 1],img/train/TRAIN008/27.png,masks/train/TRAIN008/27.png,1
945,945,945,8,Cirrus,[0 1],img/train/TRAIN008/28.png,masks/train/TRAIN008/28.png,1
946,946,946,8,Cirrus,[0 1],img/train/TRAIN008/29.png,masks/train/TRAIN008/29.png,1
947,947,947,8,Cirrus,[0],img/train/TRAIN008/3.png,masks/train/TRAIN008/3.png,0
948,948,948,8,Cirrus,[0 1],img/train/TRAIN008/30.png,masks/train/TRAIN008/30.png,1
949,949,949,8,Cirrus,[0 1],img/train/TRAIN008/31.png,masks/train/TRAIN008/31.png,1
950,950,950,8,Cirrus,[0],img/train/TRAIN008/32.png,masks/train/TRAIN008/32.png,0
951,951,951,8,Cirrus,[0 1],img/train/TRAIN008/33.png,masks/train/TRAIN008/33.png,1
952,952,952,8,Cirrus,[0],img/train/TRAIN008/34.png,masks/train/TRAIN008/34.png,0
953,953,953,8,Cirrus,[0 1],img/train/TRAIN008/35.png,masks/train/TRAIN008/35.png,1
954,954,954,8,Cirrus,[0 1],img/train/TRAIN008/36.png,masks/train/TRAIN008/36.png,1
955,955,955,8,Cirrus,[0 1],img/train/TRAIN008/37.png,masks/train/TRAIN008/37.png,1
956,956,956,8,Cirrus,[0 1],img/train/TRAIN008/38.png,masks/train/TRAIN008/38.png,1
957,957,957,8,Cirrus,[0 1],img/train/TRAIN008/39.png,masks/train/TRAIN008/39.png,1
958,958,958,8,Cirrus,[0],img/train/TRAIN008/4.png,masks/train/TRAIN008/4.png,0
959,959,959,8,Cirrus,[0 1],img/train/TRAIN008/40.png,masks/train/TRAIN008/40.png,1
960,960,960,8,Cirrus,[0 1],img/train/TRAIN008/41.png,masks/train/TRAIN008/41.png,1
961,961,961,8,Cirrus,[0],img/train/TRAIN008/42.png,masks/train/TRAIN008/42.png,0
962,962,962,8,Cirrus,[0],img/train/TRAIN008/43.png,masks/train/TRAIN008/43.png,0
963,963,963,8,Cirrus,[0 1],img/train/TRAIN008/44.png,masks/train/TRAIN008/44.png,1
964,964,964,8,Cirrus,[0 1],img/train/TRAIN008/45.png,masks/train/TRAIN008/45.png,1
965,965,965,8,Cirrus,[0 1],img/train/TRAIN008/46.png,masks/train/TRAIN008/46.png,1
966,966,966,8,Cirrus,[0 1],img/train/TRAIN008/47.png,masks/train/TRAIN008/47.png,1
967,967,967,8,Cirrus,[0 1],img/train/TRAIN008/48.png,masks/train/TRAIN008/48.png,1
968,968,968,8,Cirrus,[0 1],img/train/TRAIN008/49.png,masks/train/TRAIN008/49.png,1
969,969,969,8,Cirrus,[0],img/train/TRAIN008/5.png,masks/train/TRAIN008/5.png,0
970,970,970,8,Cirrus,[0 1],img/train/TRAIN008/50.png,masks/train/TRAIN008/50.png,1
971,971,971,8,Cirrus,[0 1],img/train/TRAIN008/51.png,masks/train/TRAIN008/51.png,1
972,972,972,8,Cirrus,[0 1],img/train/TRAIN008/52.png,masks/train/TRAIN008/52.png,1
973,973,973,8,Cirrus,[0 1],img/train/TRAIN008/53.png,masks/train/TRAIN008/53.png,1
974,974,974,8,Cirrus,[0 1],img/train/TRAIN008/54.png,masks/train/TRAIN008/54.png,1
975,975,975,8,Cirrus,[0 1],img/train/TRAIN008/55.png,masks/train/TRAIN008/55.png,1
976,976,976,8,Cirrus,[0 1],img/train/TRAIN008/56.png,masks/train/TRAIN008/56.png,1
977,977,977,8,Cirrus,[0 1 2],img/train/TRAIN008/57.png,masks/train/TRAIN008/57.png,4
978,978,978,8,Cirrus,[0 1 2],img/train/TRAIN008/58.png,masks/train/TRAIN008/58.png,4
979,979,979,8,Cirrus,[0 1 2],img/train/TRAIN008/59.png,masks/train/TRAIN008/59.png,4
980,980,980,8,Cirrus,[0 1],img/train/TRAIN008/6.png,masks/train/TRAIN008/6.png,1
981,981,981,8,Cirrus,[0 1 2],img/train/TRAIN008/60.png,masks/train/TRAIN008/60.png,4
982,982,982,8,Cirrus,[0 1 2],img/train/TRAIN008/61.png,masks/train/TRAIN008/61.png,4
983,983,983,8,Cirrus,[0 1 2],img/train/TRAIN008/62.png,masks/train/TRAIN008/62.png,4
984,984,984,8,Cirrus,[0 1 2],img/train/TRAIN008/63.png,masks/train/TRAIN008/63.png,4
985,985,985,8,Cirrus,[0 1 2],img/train/TRAIN008/64.png,masks/train/TRAIN008/64.png,4
986,986,986,8,Cirrus,[0 1 2],img/train/TRAIN008/65.png,masks/train/TRAIN008/65.png,4
987,987,987,8,Cirrus,[0 1 2],img/train/TRAIN008/66.png,masks/train/TRAIN008/66.png,4
988,988,988,8,Cirrus,[0 1 2],img/train/TRAIN008/67.png,masks/train/TRAIN008/67.png,4
989,989,989,8,Cirrus,[0 1 2],img/train/TRAIN008/68.png,masks/train/TRAIN008/68.png,4
990,990,990,8,Cirrus,[0 1 2],img/train/TRAIN008/69.png,masks/train/TRAIN008/69.png,4
991,991,991,8,Cirrus,[0 1],img/train/TRAIN008/7.png,masks/train/TRAIN008/7.png,1
992,992,992,8,Cirrus,[0 1 2],img/train/TRAIN008/70.png,masks/train/TRAIN008/70.png,4
993,993,993,8,Cirrus,[0 1],img/train/TRAIN008/71.png,masks/train/TRAIN008/71.png,1
994,994,994,8,Cirrus,[0 1],img/train/TRAIN008/72.png,masks/train/TRAIN008/72.png,1
995,995,995,8,Cirrus,[0 1],img/train/TRAIN008/73.png,masks/train/TRAIN008/73.png,1
996,996,996,8,Cirrus,[0 1],img/train/TRAIN008/74.png,masks/train/TRAIN008/74.png,1
997,997,997,8,Cirrus,[0 1],img/train/TRAIN008/75.png,masks/train/TRAIN008/75.png,1
998,998,998,8,Cirrus,[0 1],img/train/TRAIN008/76.png,masks/train/TRAIN008/76.png,1
999,999,999,8,Cirrus,[0 1],img/train/TRAIN008/77.png,masks/train/TRAIN008/77.png,1
1000,1000,1000,8,Cirrus,[0 1],img/train/TRAIN008/78.png,masks/train/TRAIN008/78.png,1
1001,1001,1001,8,Cirrus,[0 1],img/train/TRAIN008/79.png,masks/train/TRAIN008/79.png,1
1002,1002,1002,8,Cirrus,[0 1],img/train/TRAIN008/8.png,masks/train/TRAIN008/8.png,1
1003,1003,1003,8,Cirrus,[0 1],img/train/TRAIN008/80.png,masks/train/TRAIN008/80.png,1
1004,1004,1004,8,Cirrus,[0 1],img/train/TRAIN008/81.png,masks/train/TRAIN008/81.png,1
1005,1005,1005,8,Cirrus,[0 1],img/train/TRAIN008/82.png,masks/train/TRAIN008/82.png,1
1006,1006,1006,8,Cirrus,[0 1],img/train/TRAIN008/83.png,masks/train/TRAIN008/83.png,1
1007,1007,1007,8,Cirrus,[0 1],img/train/TRAIN008/84.png,masks/train/TRAIN008/84.png,1
1008,1008,1008,8,Cirrus,[0 1],img/train/TRAIN008/85.png,masks/train/TRAIN008/85.png,1
1009,1009,1009,8,Cirrus,[0 1],img/train/TRAIN008/86.png,masks/train/TRAIN008/86.png,1
1010,1010,1010,8,Cirrus,[0 1],img/train/TRAIN008/87.png,masks/train/TRAIN008/87.png,1
1011,1011,1011,8,Cirrus,[0 1],img/train/TRAIN008/88.png,masks/train/TRAIN008/88.png,1
1012,1012,1012,8,Cirrus,[0 1],img/train/TRAIN008/89.png,masks/train/TRAIN008/89.png,1
1013,1013,1013,8,Cirrus,[0],img/train/TRAIN008/9.png,masks/train/TRAIN008/9.png,0
1014,1014,1014,8,Cirrus,[0 1],img/train/TRAIN008/90.png,masks/train/TRAIN008/90.png,1
1015,1015,1015,8,Cirrus,[0 1],img/train/TRAIN008/91.png,masks/train/TRAIN008/91.png,1
1016,1016,1016,8,Cirrus,[0 1],img/train/TRAIN008/92.png,masks/train/TRAIN008/92.png,1
1017,1017,1017,8,Cirrus,[0 1],img/train/TRAIN008/93.png,masks/train/TRAIN008/93.png,1
1018,1018,1018,8,Cirrus,[0 1],img/train/TRAIN008/94.png,masks/train/TRAIN008/94.png,1
1019,1019,1019,8,Cirrus,[0 1],img/train/TRAIN008/95.png,masks/train/TRAIN008/95.png,1
1020,1020,1020,8,Cirrus,[0],img/train/TRAIN008/96.png,masks/train/TRAIN008/96.png,0
1021,1021,1021,8,Cirrus,[0],img/train/TRAIN008/97.png,masks/train/TRAIN008/97.png,0
1022,1022,1022,8,Cirrus,[0],img/train/TRAIN008/98.png,masks/train/TRAIN008/98.png,0
1023,1023,1023,8,Cirrus,[0],img/train/TRAIN008/99.png,masks/train/TRAIN008/99.png,0
1024,1024,1024,9,Cirrus,[0],img/train/TRAIN009/0.png,masks/train/TRAIN009/0.png,0
1025,1025,1025,9,Cirrus,[0],img/train/TRAIN009/1.png,masks/train/TRAIN009/1.png,0
1026,1026,1026,9,Cirrus,[0],img/train/TRAIN009/10.png,masks/train/TRAIN009/10.png,0
1027,1027,1027,9,Cirrus,[0],img/train/TRAIN009/100.png,masks/train/TRAIN009/100.png,0
1028,1028,1028,9,Cirrus,[0],img/train/TRAIN009/101.png,masks/train/TRAIN009/101.png,0
1029,1029,1029,9,Cirrus,[0],img/train/TRAIN009/102.png,masks/train/TRAIN009/102.png,0
1030,1030,1030,9,Cirrus,[0],img/train/TRAIN009/103.png,masks/train/TRAIN009/103.png,0
1031,1031,1031,9,Cirrus,[0],img/train/TRAIN009/104.png,masks/train/TRAIN009/104.png,0
1032,1032,1032,9,Cirrus,[0],img/train/TRAIN009/105.png,masks/train/TRAIN009/105.png,0
1033,1033,1033,9,Cirrus,[0],img/train/TRAIN009/106.png,masks/train/TRAIN009/106.png,0
1034,1034,1034,9,Cirrus,[0],img/train/TRAIN009/107.png,masks/train/TRAIN009/107.png,0
1035,1035,1035,9,Cirrus,[0],img/train/TRAIN009/108.png,masks/train/TRAIN009/108.png,0
1036,1036,1036,9,Cirrus,[0],img/train/TRAIN009/109.png,masks/train/TRAIN009/109.png,0
1037,1037,1037,9,Cirrus,[0],img/train/TRAIN009/11.png,masks/train/TRAIN009/11.png,0
1038,1038,1038,9,Cirrus,[0],img/train/TRAIN009/110.png,masks/train/TRAIN009/110.png,0
1039,1039,1039,9,Cirrus,[0],img/train/TRAIN009/111.png,masks/train/TRAIN009/111.png,0
1040,1040,1040,9,Cirrus,[0],img/train/TRAIN009/112.png,masks/train/TRAIN009/112.png,0
1041,1041,1041,9,Cirrus,[0],img/train/TRAIN009/113.png,masks/train/TRAIN009/113.png,0
1042,1042,1042,9,Cirrus,[0],img/train/TRAIN009/114.png,masks/train/TRAIN009/114.png,0
1043,1043,1043,9,Cirrus,[0],img/train/TRAIN009/115.png,masks/train/TRAIN009/115.png,0
1044,1044,1044,9,Cirrus,[0],img/train/TRAIN009/116.png,masks/train/TRAIN009/116.png,0
1045,1045,1045,9,Cirrus,[0],img/train/TRAIN009/117.png,masks/train/TRAIN009/117.png,0
1046,1046,1046,9,Cirrus,[0],img/train/TRAIN009/118.png,masks/train/TRAIN009/118.png,0
1047,1047,1047,9,Cirrus,[0],img/train/TRAIN009/119.png,masks/train/TRAIN009/119.png,0
1048,1048,1048,9,Cirrus,[0],img/train/TRAIN009/12.png,masks/train/TRAIN009/12.png,0
1049,1049,1049,9,Cirrus,[0],img/train/TRAIN009/120.png,masks/train/TRAIN009/120.png,0
1050,1050,1050,9,Cirrus,[0],img/train/TRAIN009/121.png,masks/train/TRAIN009/121.png,0
1051,1051,1051,9,Cirrus,[0],img/train/TRAIN009/122.png,masks/train/TRAIN009/122.png,0
1052,1052,1052,9,Cirrus,[0],img/train/TRAIN009/123.png,masks/train/TRAIN009/123.png,0
1053,1053,1053,9,Cirrus,[0],img/train/TRAIN009/124.png,masks/train/TRAIN009/124.png,0
1054,1054,1054,9,Cirrus,[0],img/train/TRAIN009/125.png,masks/train/TRAIN009/125.png,0
1055,1055,1055,9,Cirrus,[0],img/train/TRAIN009/126.png,masks/train/TRAIN009/126.png,0
1056,1056,1056,9,Cirrus,[0],img/train/TRAIN009/127.png,masks/train/TRAIN009/127.png,0
1057,1057,1057,9,Cirrus,[0],img/train/TRAIN009/13.png,masks/train/TRAIN009/13.png,0
1058,1058,1058,9,Cirrus,[0],img/train/TRAIN009/14.png,masks/train/TRAIN009/14.png,0
1059,1059,1059,9,Cirrus,[0],img/train/TRAIN009/15.png,masks/train/TRAIN009/15.png,0
1060,1060,1060,9,Cirrus,[0],img/train/TRAIN009/16.png,masks/train/TRAIN009/16.png,0
1061,1061,1061,9,Cirrus,[0],img/train/TRAIN009/17.png,masks/train/TRAIN009/17.png,0
1062,1062,1062,9,Cirrus,[0],img/train/TRAIN009/18.png,masks/train/TRAIN009/18.png,0
1063,1063,1063,9,Cirrus,[0],img/train/TRAIN009/19.png,masks/train/TRAIN009/19.png,0
1064,1064,1064,9,Cirrus,[0],img/train/TRAIN009/2.png,masks/train/TRAIN009/2.png,0
1065,1065,1065,9,Cirrus,[0],img/train/TRAIN009/20.png,masks/train/TRAIN009/20.png,0
1066,1066,1066,9,Cirrus,[0],img/train/TRAIN009/21.png,masks/train/TRAIN009/21.png,0
1067,1067,1067,9,Cirrus,[0],img/train/TRAIN009/22.png,masks/train/TRAIN009/22.png,0
1068,1068,1068,9,Cirrus,[0],img/train/TRAIN009/23.png,masks/train/TRAIN009/23.png,0
1069,1069,1069,9,Cirrus,[0],img/train/TRAIN009/24.png,masks/train/TRAIN009/24.png,0
1070,1070,1070,9,Cirrus,[0],img/train/TRAIN009/25.png,masks/train/TRAIN009/25.png,0
1071,1071,1071,9,Cirrus,[0],img/train/TRAIN009/26.png,masks/train/TRAIN009/26.png,0
1072,1072,1072,9,Cirrus,[0],img/train/TRAIN009/27.png,masks/train/TRAIN009/27.png,0
1073,1073,1073,9,Cirrus,[0],img/train/TRAIN009/28.png,masks/train/TRAIN009/28.png,0
1074,1074,1074,9,Cirrus,[0],img/train/TRAIN009/29.png,masks/train/TRAIN009/29.png,0
1075,1075,1075,9,Cirrus,[0],img/train/TRAIN009/3.png,masks/train/TRAIN009/3.png,0
1076,1076,1076,9,Cirrus,[0],img/train/TRAIN009/30.png,masks/train/TRAIN009/30.png,0
1077,1077,1077,9,Cirrus,[0],img/train/TRAIN009/31.png,masks/train/TRAIN009/31.png,0
1078,1078,1078,9,Cirrus,[0],img/train/TRAIN009/32.png,masks/train/TRAIN009/32.png,0
1079,1079,1079,9,Cirrus,[0],img/train/TRAIN009/33.png,masks/train/TRAIN009/33.png,0
1080,1080,1080,9,Cirrus,[0],img/train/TRAIN009/34.png,masks/train/TRAIN009/34.png,0
1081,1081,1081,9,Cirrus,[0],img/train/TRAIN009/35.png,masks/train/TRAIN009/35.png,0
1082,1082,1082,9,Cirrus,[0],img/train/TRAIN009/36.png,masks/train/TRAIN009/36.png,0
1083,1083,1083,9,Cirrus,[0],img/train/TRAIN009/37.png,masks/train/TRAIN009/37.png,0
1084,1084,1084,9,Cirrus,[0],img/train/TRAIN009/38.png,masks/train/TRAIN009/38.png,0
1085,1085,1085,9,Cirrus,[0],img/train/TRAIN009/39.png,masks/train/TRAIN009/39.png,0
1086,1086,1086,9,Cirrus,[0],img/train/TRAIN009/4.png,masks/train/TRAIN009/4.png,0
1087,1087,1087,9,Cirrus,[0],img/train/TRAIN009/40.png,masks/train/TRAIN009/40.png,0
1088,1088,1088,9,Cirrus,[0],img/train/TRAIN009/41.png,masks/train/TRAIN009/41.png,0
1089,1089,1089,9,Cirrus,[0],img/train/TRAIN009/42.png,masks/train/TRAIN009/42.png,0
1090,1090,1090,9,Cirrus,[0],img/train/TRAIN009/43.png,masks/train/TRAIN009/43.png,0
1091,1091,1091,9,Cirrus,[0],img/train/TRAIN009/44.png,masks/train/TRAIN009/44.png,0
1092,1092,1092,9,Cirrus,[0],img/train/TRAIN009/45.png,masks/train/TRAIN009/45.png,0
1093,1093,1093,9,Cirrus,[0],img/train/TRAIN009/46.png,masks/train/TRAIN009/46.png,0
1094,1094,1094,9,Cirrus,[0],img/train/TRAIN009/47.png,masks/train/TRAIN009/47.png,0
1095,1095,1095,9,Cirrus,[0],img/train/TRAIN009/48.png,masks/train/TRAIN009/48.png,0
1096,1096,1096,9,Cirrus,[0],img/train/TRAIN009/49.png,masks/train/TRAIN009/49.png,0
1097,1097,1097,9,Cirrus,[0],img/train/TRAIN009/5.png,masks/train/TRAIN009/5.png,0
1098,1098,1098,9,Cirrus,[0],img/train/TRAIN009/50.png,masks/train/TRAIN009/50.png,0
1099,1099,1099,9,Cirrus,[0],img/train/TRAIN009/51.png,masks/train/TRAIN009/51.png,0
1100,1100,1100,9,Cirrus,[0],img/train/TRAIN009/52.png,masks/train/TRAIN009/52.png,0
1101,1101,1101,9,Cirrus,[0],img/train/TRAIN009/53.png,masks/train/TRAIN009/53.png,0
1102,1102,1102,9,Cirrus,[0 1],img/train/TRAIN009/54.png,masks/train/TRAIN009/54.png,1
1103,1103,1103,9,Cirrus,[0 1],img/train/TRAIN009/55.png,masks/train/TRAIN009/55.png,1
1104,1104,1104,9,Cirrus,[0 1],img/train/TRAIN009/56.png,masks/train/TRAIN009/56.png,1
1105,1105,1105,9,Cirrus,[0 1],img/train/TRAIN009/57.png,masks/train/TRAIN009/57.png,1
1106,1106,1106,9,Cirrus,[0 1],img/train/TRAIN009/58.png,masks/train/TRAIN009/58.png,1
1107,1107,1107,9,Cirrus,[0],img/train/TRAIN009/59.png,masks/train/TRAIN009/59.png,0
1108,1108,1108,9,Cirrus,[0],img/train/TRAIN009/6.png,masks/train/TRAIN009/6.png,0
1109,1109,1109,9,Cirrus,[0],img/train/TRAIN009/60.png,masks/train/TRAIN009/60.png,0
1110,1110,1110,9,Cirrus,[0 1],img/train/TRAIN009/61.png,masks/train/TRAIN009/61.png,1
1111,1111,1111,9,Cirrus,[0],img/train/TRAIN009/62.png,masks/train/TRAIN009/62.png,0
1112,1112,1112,9,Cirrus,[0 1],img/train/TRAIN009/63.png,masks/train/TRAIN009/63.png,1
1113,1113,1113,9,Cirrus,[0 1],img/train/TRAIN009/64.png,masks/train/TRAIN009/64.png,1
1114,1114,1114,9,Cirrus,[0 1],img/train/TRAIN009/65.png,masks/train/TRAIN009/65.png,1
1115,1115,1115,9,Cirrus,[0 1 3],img/train/TRAIN009/66.png,masks/train/TRAIN009/66.png,5
1116,1116,1116,9,Cirrus,[0 1 3],img/train/TRAIN009/67.png,masks/train/TRAIN009/67.png,5
1117,1117,1117,9,Cirrus,[0 1 3],img/train/TRAIN009/68.png,masks/train/TRAIN009/68.png,5
1118,1118,1118,9,Cirrus,[0 3],img/train/TRAIN009/69.png,masks/train/TRAIN009/69.png,3
1119,1119,1119,9,Cirrus,[0],img/train/TRAIN009/7.png,masks/train/TRAIN009/7.png,0
1120,1120,1120,9,Cirrus,[0 1 3],img/train/TRAIN009/70.png,masks/train/TRAIN009/70.png,5
1121,1121,1121,9,Cirrus,[0 1 3],img/train/TRAIN009/71.png,masks/train/TRAIN009/71.png,5
1122,1122,1122,9,Cirrus,[0 1 3],img/train/TRAIN009/72.png,masks/train/TRAIN009/72.png,5
1123,1123,1123,9,Cirrus,[0 1 3],img/train/TRAIN009/73.png,masks/train/TRAIN009/73.png,5
1124,1124,1124,9,Cirrus,[0 3],img/train/TRAIN009/74.png,masks/train/TRAIN009/74.png,3
1125,1125,1125,9,Cirrus,[0 3],img/train/TRAIN009/75.png,masks/train/TRAIN009/75.png,3
1126,1126,1126,9,Cirrus,[0 1 3],img/train/TRAIN009/76.png,masks/train/TRAIN009/76.png,5
1127,1127,1127,9,Cirrus,[0 1 3],img/train/TRAIN009/77.png,masks/train/TRAIN009/77.png,5
1128,1128,1128,9,Cirrus,[0 1 3],img/train/TRAIN009/78.png,masks/train/TRAIN009/78.png,5
1129,1129,1129,9,Cirrus,[0 1 3],img/train/TRAIN009/79.png,masks/train/TRAIN009/79.png,5
1130,1130,1130,9,Cirrus,[0],img/train/TRAIN009/8.png,masks/train/TRAIN009/8.png,0
1131,1131,1131,9,Cirrus,[0 1],img/train/TRAIN009/80.png,masks/train/TRAIN009/80.png,1
1132,1132,1132,9,Cirrus,[0 1],img/train/TRAIN009/81.png,masks/train/TRAIN009/81.png,1
1133,1133,1133,9,Cirrus,[0 1],img/train/TRAIN009/82.png,masks/train/TRAIN009/82.png,1
1134,1134,1134,9,Cirrus,[0 1],img/train/TRAIN009/83.png,masks/train/TRAIN009/83.png,1
1135,1135,1135,9,Cirrus,[0 1],img/train/TRAIN009/84.png,masks/train/TRAIN009/84.png,1
1136,1136,1136,9,Cirrus,[0 1],img/train/TRAIN009/85.png,masks/train/TRAIN009/85.png,1
1137,1137,1137,9,Cirrus,[0 1],img/train/TRAIN009/86.png,masks/train/TRAIN009/86.png,1
1138,1138,1138,9,Cirrus,[0 1],img/train/TRAIN009/87.png,masks/train/TRAIN009/87.png,1
1139,1139,1139,9,Cirrus,[0 1],img/train/TRAIN009/88.png,masks/train/TRAIN009/88.png,1
1140,1140,1140,9,Cirrus,[0 1],img/train/TRAIN009/89.png,masks/train/TRAIN009/89.png,1
1141,1141,1141,9,Cirrus,[0],img/train/TRAIN009/9.png,masks/train/TRAIN009/9.png,0
1142,1142,1142,9,Cirrus,[0 1],img/train/TRAIN009/90.png,masks/train/TRAIN009/90.png,1
1143,1143,1143,9,Cirrus,[0 1],img/train/TRAIN009/91.png,masks/train/TRAIN009/91.png,1
1144,1144,1144,9,Cirrus,[0 1],img/train/TRAIN009/92.png,masks/train/TRAIN009/92.png,1
1145,1145,1145,9,Cirrus,[0 1],img/train/TRAIN009/93.png,masks/train/TRAIN009/93.png,1
1146,1146,1146,9,Cirrus,[0 1],img/train/TRAIN009/94.png,masks/train/TRAIN009/94.png,1
1147,1147,1147,9,Cirrus,[0 1],img/train/TRAIN009/95.png,masks/train/TRAIN009/95.png,1
1148,1148,1148,9,Cirrus,[0 1],img/train/TRAIN009/96.png,masks/train/TRAIN009/96.png,1
1149,1149,1149,9,Cirrus,[0],img/train/TRAIN009/97.png,masks/train/TRAIN009/97.png,0
1150,1150,1150,9,Cirrus,[0],img/train/TRAIN009/98.png,masks/train/TRAIN009/98.png,0
1151,1151,1151,9,Cirrus,[0],img/train/TRAIN009/99.png,masks/train/TRAIN009/99.png,0
1152,1152,1152,10,Cirrus,[0],img/train/TRAIN010/0.png,masks/train/TRAIN010/0.png,0
1153,1153,1153,10,Cirrus,[0],img/train/TRAIN010/1.png,masks/train/TRAIN010/1.png,0
1154,1154,1154,10,Cirrus,[0],img/train/TRAIN010/10.png,masks/train/TRAIN010/10.png,0
1155,1155,1155,10,Cirrus,[0],img/train/TRAIN010/100.png,masks/train/TRAIN010/100.png,0
1156,1156,1156,10,Cirrus,[0],img/train/TRAIN010/101.png,masks/train/TRAIN010/101.png,0
1157,1157,1157,10,Cirrus,[0],img/train/TRAIN010/102.png,masks/train/TRAIN010/102.png,0
1158,1158,1158,10,Cirrus,[0],img/train/TRAIN010/103.png,masks/train/TRAIN010/103.png,0
1159,1159,1159,10,Cirrus,[0],img/train/TRAIN010/104.png,masks/train/TRAIN010/104.png,0
1160,1160,1160,10,Cirrus,[0],img/train/TRAIN010/105.png,masks/train/TRAIN010/105.png,0
1161,1161,1161,10,Cirrus,[0],img/train/TRAIN010/106.png,masks/train/TRAIN010/106.png,0
1162,1162,1162,10,Cirrus,[0],img/train/TRAIN010/107.png,masks/train/TRAIN010/107.png,0
1163,1163,1163,10,Cirrus,[0],img/train/TRAIN010/108.png,masks/train/TRAIN010/108.png,0
1164,1164,1164,10,Cirrus,[0],img/train/TRAIN010/109.png,masks/train/TRAIN010/109.png,0
1165,1165,1165,10,Cirrus,[0],img/train/TRAIN010/11.png,masks/train/TRAIN010/11.png,0
1166,1166,1166,10,Cirrus,[0],img/train/TRAIN010/110.png,masks/train/TRAIN010/110.png,0
1167,1167,1167,10,Cirrus,[0],img/train/TRAIN010/111.png,masks/train/TRAIN010/111.png,0
1168,1168,1168,10,Cirrus,[0],img/train/TRAIN010/112.png,masks/train/TRAIN010/112.png,0
1169,1169,1169,10,Cirrus,[0],img/train/TRAIN010/113.png,masks/train/TRAIN010/113.png,0
1170,1170,1170,10,Cirrus,[0],img/train/TRAIN010/114.png,masks/train/TRAIN010/114.png,0
1171,1171,1171,10,Cirrus,[0],img/train/TRAIN010/115.png,masks/train/TRAIN010/115.png,0
1172,1172,1172,10,Cirrus,[0],img/train/TRAIN010/116.png,masks/train/TRAIN010/116.png,0
1173,1173,1173,10,Cirrus,[0],img/train/TRAIN010/117.png,masks/train/TRAIN010/117.png,0
1174,1174,1174,10,Cirrus,[0],img/train/TRAIN010/118.png,masks/train/TRAIN010/118.png,0
1175,1175,1175,10,Cirrus,[0],img/train/TRAIN010/119.png,masks/train/TRAIN010/119.png,0
1176,1176,1176,10,Cirrus,[0],img/train/TRAIN010/12.png,masks/train/TRAIN010/12.png,0
1177,1177,1177,10,Cirrus,[0],img/train/TRAIN010/120.png,masks/train/TRAIN010/120.png,0
1178,1178,1178,10,Cirrus,[0],img/train/TRAIN010/121.png,masks/train/TRAIN010/121.png,0
1179,1179,1179,10,Cirrus,[0],img/train/TRAIN010/122.png,masks/train/TRAIN010/122.png,0
1180,1180,1180,10,Cirrus,[0],img/train/TRAIN010/123.png,masks/train/TRAIN010/123.png,0
1181,1181,1181,10,Cirrus,[0],img/train/TRAIN010/124.png,masks/train/TRAIN010/124.png,0
1182,1182,1182,10,Cirrus,[0],img/train/TRAIN010/125.png,masks/train/TRAIN010/125.png,0
1183,1183,1183,10,Cirrus,[0],img/train/TRAIN010/126.png,masks/train/TRAIN010/126.png,0
1184,1184,1184,10,Cirrus,[0],img/train/TRAIN010/127.png,masks/train/TRAIN010/127.png,0
1185,1185,1185,10,Cirrus,[0],img/train/TRAIN010/13.png,masks/train/TRAIN010/13.png,0
1186,1186,1186,10,Cirrus,[0],img/train/TRAIN010/14.png,masks/train/TRAIN010/14.png,0
1187,1187,1187,10,Cirrus,[0],img/train/TRAIN010/15.png,masks/train/TRAIN010/15.png,0
1188,1188,1188,10,Cirrus,[0],img/train/TRAIN010/16.png,masks/train/TRAIN010/16.png,0
1189,1189,1189,10,Cirrus,[0],img/train/TRAIN010/17.png,masks/train/TRAIN010/17.png,0
1190,1190,1190,10,Cirrus,[0],img/train/TRAIN010/18.png,masks/train/TRAIN010/18.png,0
1191,1191,1191,10,Cirrus,[0],img/train/TRAIN010/19.png,masks/train/TRAIN010/19.png,0
1192,1192,1192,10,Cirrus,[0],img/train/TRAIN010/2.png,masks/train/TRAIN010/2.png,0
1193,1193,1193,10,Cirrus,[0],img/train/TRAIN010/20.png,masks/train/TRAIN010/20.png,0
1194,1194,1194,10,Cirrus,[0],img/train/TRAIN010/21.png,masks/train/TRAIN010/21.png,0
1195,1195,1195,10,Cirrus,[0],img/train/TRAIN010/22.png,masks/train/TRAIN010/22.png,0
1196,1196,1196,10,Cirrus,[0],img/train/TRAIN010/23.png,masks/train/TRAIN010/23.png,0
1197,1197,1197,10,Cirrus,[0],img/train/TRAIN010/24.png,masks/train/TRAIN010/24.png,0
1198,1198,1198,10,Cirrus,[0],img/train/TRAIN010/25.png,masks/train/TRAIN010/25.png,0
1199,1199,1199,10,Cirrus,[0],img/train/TRAIN010/26.png,masks/train/TRAIN010/26.png,0
1200,1200,1200,10,Cirrus,[0],img/train/TRAIN010/27.png,masks/train/TRAIN010/27.png,0
1201,1201,1201,10,Cirrus,[0],img/train/TRAIN010/28.png,masks/train/TRAIN010/28.png,0
